"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","365a4a632d1fb65f22fb9b48235fb50f","3-a6109109a8fc526e607679e73deeb94d","1171703","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","","",,"","","","",,31.12597,50.0923,
"","365a4a632d1fb65f22fb9b48235fa9d5","5-1fc14d5d8937943b93005f33d0946861","1171704","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tsār Rah-e Tserri","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",288,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.135,50.106,
"","365a4a632d1fb65f22fb9b48235f9fbf","5-357548f1dfb0ebfabff95352da25356e","1171705","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Bādzera","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",101,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.131,50.138,
"","365a4a632d1fb65f22fb9b48235f9e45","5-9416f92be51faf4ccf9a0d3d71521695","1171706","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Pā Rah-e Ardeshir","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",201,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.105,50.153,
"","365a4a632d1fb65f22fb9b48235f95f0","5-29e76955ec9b7ea7d0e24ce68e732591","1171707","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Pā Rah-e Hayrami","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",34,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.11,50.16,
"","365a4a632d1fb65f22fb9b48235f88bf","5-155f5231eca1e18640b1c59be9670c91","1171708","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tāynare","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.0967,50.12506,
"","365a4a632d1fb65f22fb9b48235f85c5","5-dff422e0083f4d93240272b531c2b56c","1171709","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tang-e Kōzi","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",78,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.124,50.152,
"","365a4a632d1fb65f22fb9b48235f7936","5-7b51aba128a24aefc01507f622c7663b","1171710","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tang-e Madol","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",10,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.134,50.128,
"","365a4a632d1fb65f22fb9b48235f73e4","5-68350d590c66fec3235f3f80f777a9b4","1171711","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Tsah Rōghani","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",265,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.086,50.127,
"","365a4a632d1fb65f22fb9b48235f70d9","5-e74ca00f693629c10b40bd240bfb8196","1171712","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Dara Zerri","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",50,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.073,50.135,
"","365a4a632d1fb65f22fb9b4823601ff5","5-bd15562db5b683dd3b7325e0cbeab0bb","1171713","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Durāv-e Soflā","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",135,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.097,50.147,
"","365a4a632d1fb65f22fb9b482360162d","5-f47da7172fc11840f223aa77eccfab64","1171714","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Durāv-e Olyā","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",33,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.102,50.148,
"","365a4a632d1fb65f22fb9b48236009d6","5-385f38d6a9a875036c4cc8cee8a05cc8","1171715","","Kohgiluyeh va Boyer Ahmad","","","","","","","","","","","Durāv-e Qadim","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",,"","","","Bahmei 90%; Standard type Persian 5%; mixed 5%","Mohammad Nikbin and Mansour Bozorgmehr, field notes 2024",31.11955,50.14868,
