"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","b60c8f78c0b29100a8af9b5ea4d00c7a","5-61888bc7198e38ffbcb401def556b921","1150396","","Lorestān","","","","","","","","","","","Kēvarz-e Amir Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",61,"","","","Bakhtiāri 95%; Standard type Persian 5%","Mortaza Taheri-Ardali, field notes 2022",33.147,49.7,
"","b60c8f78c0b29100a8af9b5ea4cffddc","5-4693a4e02ecf64a4cb04e1d6d91cc890","1150397","","Lorestān","","","","","","","","","","","Dē-e Mirzā Gholi","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",23,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.1175346025927,49.668273167409,
"","b60c8f78c0b29100a8af9b5ea4cff677","2-0197ab14e67c569df1610b2303961a99","1150398","","Lorestān","","","","","","","","","","","","",3306,"","","","",,,,
"","b60c8f78c0b29100a8af9b5ea4cfea46","5-62630dd59da41af6dbc53920d8dfe855","1150399","","Lorestān","","","","","","","","","","","Jun-e Khosh, Jun Khosh","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",227,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.263,49.616,
"","b60c8f78c0b29100a8af9b5ea4d09c78","5-3fa1c16395cb25efdf5d90b692412f0d","1150400","","Lorestān","","","","","","","","","","","Charvās","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",163,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.271,49.619,
"","b60c8f78c0b29100a8af9b5ea4d09b06","5-f80d327bb85362a1ca2e7a9b67921419","1150401","","Lorestān","","","","","","","","","","","Khān Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",498,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.255,49.659,
"","b60c8f78c0b29100a8af9b5ea4d090f4","5-31a0a397fd866c903b09e94e41644cee","1150402","","Lorestān","","","","","","","","","","","Khomestun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",157,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.26,49.598,
"","b60c8f78c0b29100a8af9b5ea4d08ccc","5-ac8a894cfd66c81792e4142fd88f1f11","1150403","","Lorestān","","","","","","","","","","","Kheyr Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",233,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.226,49.634,
"","b60c8f78c0b29100a8af9b5ea4d07eba","5-3b7a1ec1ffa64e15de9843bba722a904","1150404","","Lorestān","","","","","","","","","","","Ō Bārik","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",37,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.202,49.55,
"","b60c8f78c0b29100a8af9b5ea4d07e3f","5-e99298a1d0ec5b1277b1b6a430e97467","1150405","","Lorestān","","","","","","","","","","","Pir Dezgah","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",194,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.216,49.646,
