DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2023,152700,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,198500,12,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,329600,23,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,237300,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,195601,02,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,171502,06,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,130400,11,9999,99,57,
STATSNZ:CEN23_ECI_017(1.0),2023,07618,11,9999,99,4905,
STATSNZ:CEN23_ECI_017(1.0),2023,132501,24,9999,99,1302,
STATSNZ:CEN23_ECI_017(1.0),2023,140902,17,9999,99,303,
STATSNZ:CEN23_ECI_017(1.0),2023,023,03,9999,99,7878,
STATSNZ:CEN23_ECI_017(1.0),2023,184100,03,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,212600,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,179300,777,9999,99,2883,
STATSNZ:CEN23_ECI_017(1.0),2023,355600,21,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,251700,17,9999,99,129,
STATSNZ:CEN23_ECI_017(1.0),2023,212400,02,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,198600,25,9999,99,192,
STATSNZ:CEN23_ECI_017(1.0),2023,188200,04,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,106501,11,9999,99,138,
STATSNZ:CEN23_ECI_017(1.0),2023,106100,13,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,143400,08,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,101900,10,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,354300,23,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,121200,08,9999,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,217000,06,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,150600,06,9999,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,301800,05,9999,99,60,
STATSNZ:CEN23_ECI_017(1.0),2023,137201,01,9999,99,168,
STATSNZ:CEN23_ECI_017(1.0),2023,258500,22,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,336400,16,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,166200,06,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,07601,08,9999,99,288,
STATSNZ:CEN23_ECI_017(1.0),2023,331200,04,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,140300,10,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,105400,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,170802,999,9999,99,1179,
STATSNZ:CEN23_ECI_017(1.0),2023,020,01,9999,99,414,
STATSNZ:CEN23_ECI_017(1.0),2023,236600,999,9999,99,1560,
STATSNZ:CEN23_ECI_017(1.0),2023,329500,11,9999,99,102,
STATSNZ:CEN23_ECI_017(1.0),2023,318300,12,9999,99,63,
STATSNZ:CEN23_ECI_017(1.0),2023,350201,10,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,125202,04,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,346500,12,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,142002,08,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,317400,22,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,222201,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,259800,99,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,163200,08,9999,99,84,
STATSNZ:CEN23_ECI_017(1.0),2023,146600,21,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,313300,24,9999,99,1440,
STATSNZ:CEN23_ECI_017(1.0),2023,243400,04,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,214800,12,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,303701,20,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,236500,07,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,190200,07,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,330100,25,9999,99,258,
STATSNZ:CEN23_ECI_017(1.0),2023,170501,01,9999,99,333,
STATSNZ:CEN23_ECI_017(1.0),2023,116900,17,9999,99,123,
STATSNZ:CEN23_ECI_017(1.0),2023,356500,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,221800,07,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,234001,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,026,01,9999,99,414,
STATSNZ:CEN23_ECI_017(1.0),2023,165302,03,9999,99,66,
STATSNZ:CEN23_ECI_017(1.0),2023,235700,24,9999,99,876,
STATSNZ:CEN23_ECI_017(1.0),2023,176700,08,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,141700,07,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,164401,11,9999,99,120,
STATSNZ:CEN23_ECI_017(1.0),2023,118001,18,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,354100,07,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,011,777,9999,99,31995,
STATSNZ:CEN23_ECI_017(1.0),2023,348600,17,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,197200,22,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,109200,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,115800,25,9999,99,279,
STATSNZ:CEN23_ECI_017(1.0),2023,055,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,100200,07,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,181000,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,197500,24,9999,99,2133,
STATSNZ:CEN23_ECI_017(1.0),2023,173600,777,9999,99,1362,
STATSNZ:CEN23_ECI_017(1.0),2023,199300,25,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,205000,20,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,317600,02,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,359000,23,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,354600,09,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,353200,01,9999,99,162,
STATSNZ:CEN23_ECI_017(1.0),2023,165600,18,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,125202,20,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,350600,08,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,117900,22,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,247501,16,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,245400,25,9999,99,201,
STATSNZ:CEN23_ECI_017(1.0),2023,203100,23,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,400015,08,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,400011,03,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,209000,16,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,301601,13,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,175002,13,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,145400,777,9999,99,264,
STATSNZ:CEN23_ECI_017(1.0),2023,304500,23,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,104501,03,9999,99,156,
STATSNZ:CEN23_ECI_017(1.0),2023,154801,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,326301,11,9999,99,123,
STATSNZ:CEN23_ECI_017(1.0),2023,251400,02,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,225000,13,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,132600,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,124000,15,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,165001,05,9999,99,123,
STATSNZ:CEN23_ECI_017(1.0),2023,209401,21,9999,99,279,
STATSNZ:CEN23_ECI_017(1.0),2023,306600,08,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,148200,13,9999,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,148101,24,9999,99,1203,
STATSNZ:CEN23_ECI_017(1.0),2023,248701,21,9999,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,158102,03,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,155401,22,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,255601,20,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,343501,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,256500,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,237500,999,9999,99,3576,
STATSNZ:CEN23_ECI_017(1.0),2023,337600,11,9999,99,81,
STATSNZ:CEN23_ECI_017(1.0),2023,128401,16,9999,99,93,
STATSNZ:CEN23_ECI_017(1.0),2023,252700,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,315100,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,352500,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,126100,10,9999,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,154201,15,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,331900,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,227800,21,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,173400,24,9999,99,1257,
STATSNZ:CEN23_ECI_017(1.0),2023,183200,03,9999,99,111,
STATSNZ:CEN23_ECI_017(1.0),2023,191700,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,235900,20,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,216101,13,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,346800,01,9999,99,75,
STATSNZ:CEN23_ECI_017(1.0),2023,232601,11,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,142600,18,9999,99,99,
STATSNZ:CEN23_ECI_017(1.0),2023,307900,09,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,197700,25,9999,99,135,
STATSNZ:CEN23_ECI_017(1.0),2023,325700,999,9999,99,1185,
STATSNZ:CEN23_ECI_017(1.0),2023,191700,17,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,211900,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,186000,11,9999,99,183,
STATSNZ:CEN23_ECI_017(1.0),2023,187100,03,9999,99,99,
STATSNZ:CEN23_ECI_017(1.0),2023,349601,22,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,320300,20,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,116200,17,9999,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,324200,07,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,235000,07,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,216900,03,9999,99,159,
STATSNZ:CEN23_ECI_017(1.0),2023,224000,01,9999,99,135,
STATSNZ:CEN23_ECI_017(1.0),2023,196202,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,259400,22,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,190200,14,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,129501,18,9999,99,168,
STATSNZ:CEN23_ECI_017(1.0),2023,221001,17,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,120701,16,9999,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,226601,23,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,168800,05,9999,99,93,
STATSNZ:CEN23_ECI_017(1.0),2023,177700,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,181800,12,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,176101,17,9999,99,294,
STATSNZ:CEN23_ECI_017(1.0),2023,312500,11,9999,99,72,
STATSNZ:CEN23_ECI_017(1.0),2023,07606,09,9999,99,2292,
STATSNZ:CEN23_ECI_017(1.0),2023,339300,17,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,400007,05,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,200200,15,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,363700,02,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,165400,16,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,216300,15,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,321200,23,9999,99,48,
STATSNZ:CEN23_ECI_017(1.0),2023,343200,13,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,152300,09,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,167101,13,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,156500,10,9999,99,87,
STATSNZ:CEN23_ECI_017(1.0),2023,312100,13,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,215200,20,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,122300,23,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,110100,09,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,400005,15,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,144400,11,9999,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,253400,22,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,127601,13,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,103,25,9999,99,38805,
STATSNZ:CEN23_ECI_017(1.0),2023,157000,02,9999,99,51,
STATSNZ:CEN23_ECI_017(1.0),2023,035,999,9999,99,29025,
STATSNZ:CEN23_ECI_017(1.0),2023,119100,10,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,154201,09,9999,99,174,
STATSNZ:CEN23_ECI_017(1.0),2023,103401,13,9999,99,147,
STATSNZ:CEN23_ECI_017(1.0),2023,352800,10,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,150400,06,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,176600,12,9999,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,202200,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,314900,01,9999,99,168,
STATSNZ:CEN23_ECI_017(1.0),2023,139601,15,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,10,03,9999,99,71034,
STATSNZ:CEN23_ECI_017(1.0),2023,219401,24,9999,99,1218,
STATSNZ:CEN23_ECI_017(1.0),2023,163301,13,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,173700,05,9999,99,153,
STATSNZ:CEN23_ECI_017(1.0),2023,193301,21,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,149800,17,9999,99,162,
STATSNZ:CEN23_ECI_017(1.0),2023,171700,04,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,359700,09,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,362402,21,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,173500,04,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,310801,18,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,194802,13,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,148300,25,9999,99,132,
STATSNZ:CEN23_ECI_017(1.0),2023,209401,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,129902,12,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,332501,19,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,143800,11,9999,99,108,
STATSNZ:CEN23_ECI_017(1.0),2023,359400,11,9999,99,75,
STATSNZ:CEN23_ECI_017(1.0),2023,172601,07,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,361701,11,9999,99,324,
STATSNZ:CEN23_ECI_017(1.0),2023,136100,07,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,222101,999,9999,99,2013,
STATSNZ:CEN23_ECI_017(1.0),2023,159401,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,301704,09,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,144201,04,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,301601,07,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,126300,08,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,183000,24,9999,99,957,
STATSNZ:CEN23_ECI_017(1.0),2023,351700,13,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,186100,23,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,193100,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,196100,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,326100,777,9999,99,2505,
STATSNZ:CEN23_ECI_017(1.0),2023,223400,06,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,246002,18,9999,99,66,
STATSNZ:CEN23_ECI_017(1.0),2023,115400,21,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,192700,21,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,348600,24,9999,99,726,
STATSNZ:CEN23_ECI_017(1.0),2023,352500,08,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,334100,22,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,184100,10,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,333201,08,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,217901,17,9999,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,229800,21,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,118100,02,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,240201,01,9999,99,345,
STATSNZ:CEN23_ECI_017(1.0),2023,310700,07,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,230600,25,9999,99,81,
STATSNZ:CEN23_ECI_017(1.0),2023,353800,13,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,242500,17,9999,99,84,
STATSNZ:CEN23_ECI_017(1.0),2023,138700,14,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,217502,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,191700,16,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,242900,15,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,343000,09,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,318600,10,9999,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,999,16,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,327800,11,9999,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,161500,08,9999,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,300700,01,9999,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,173202,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,102700,24,9999,99,510,
STATSNZ:CEN23_ECI_017(1.0),2023,348100,16,9999,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,145400,09,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,210900,16,9999,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,164900,21,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,353000,11,9999,99,81,
STATSNZ:CEN23_ECI_017(1.0),2023,203700,14,9999,99,138,
STATSNZ:CEN23_ECI_017(1.0),2023,136300,25,9999,99,204,
STATSNZ:CEN23_ECI_017(1.0),2023,164201,18,9999,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,174001,03,9999,99,198,
STATSNZ:CEN23_ECI_017(1.0),2023,152700,07,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,128401,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,246400,22,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,117100,05,9999,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,337000,23,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,211100,17,9999,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,191501,02,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,309700,13,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,190601,05,9999,99,141,
STATSNZ:CEN23_ECI_017(1.0),2023,236800,18,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,036,01,9999,99,711,
STATSNZ:CEN23_ECI_017(1.0),2023,179401,02,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,208700,05,9999,99,84,
STATSNZ:CEN23_ECI_017(1.0),2023,059,20,9999,99,300,
STATSNZ:CEN23_ECI_017(1.0),2023,323800,777,9999,99,2325,
STATSNZ:CEN23_ECI_017(1.0),2023,320700,23,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,361601,14,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,256500,20,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,223600,03,9999,99,84,
STATSNZ:CEN23_ECI_017(1.0),2023,126000,06,9999,99,48,
STATSNZ:CEN23_ECI_017(1.0),2023,345500,16,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,124900,16,9999,99,72,
STATSNZ:CEN23_ECI_017(1.0),2023,128401,09,9999,99,105,
STATSNZ:CEN23_ECI_017(1.0),2023,208100,09,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,231101,777,9999,99,2802,
STATSNZ:CEN23_ECI_017(1.0),2023,362001,11,9999,99,114,
STATSNZ:CEN23_ECI_017(1.0),2023,189800,22,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,127400,11,9999,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,210100,21,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,170501,12,9999,99,48,
STATSNZ:CEN23_ECI_017(1.0),2023,351000,06,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,208800,16,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,126801,24,9999,99,1539,
STATSNZ:CEN23_ECI_017(1.0),2023,172601,18,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,301900,17,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,151700,09,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,100400,25,9999,99,156,
STATSNZ:CEN23_ECI_017(1.0),2023,308200,04,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,156000,18,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,255900,24,9999,99,387,
STATSNZ:CEN23_ECI_017(1.0),2023,250200,07,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,235100,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,332801,20,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,195102,999,9999,99,4254,
STATSNZ:CEN23_ECI_017(1.0),2023,203902,23,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,030,02,9999,99,276,
STATSNZ:CEN23_ECI_017(1.0),2023,211302,19,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,341801,03,9999,99,78,
STATSNZ:CEN23_ECI_017(1.0),2023,321701,777,9999,99,3033,
STATSNZ:CEN23_ECI_017(1.0),2023,333201,777,9999,99,576,
STATSNZ:CEN23_ECI_017(1.0),2023,213500,999,9999,99,2043,
STATSNZ:CEN23_ECI_017(1.0),2023,245200,17,9999,99,177,
STATSNZ:CEN23_ECI_017(1.0),2023,14,02,9999,99,363,
STATSNZ:CEN23_ECI_017(1.0),2023,233200,25,9999,99,192,
STATSNZ:CEN23_ECI_017(1.0),2023,338600,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,246001,14,9999,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,022,06,9999,99,456,
STATSNZ:CEN23_ECI_017(1.0),2023,07620,08,9999,99,1677,
STATSNZ:CEN23_ECI_017(1.0),2023,252600,15,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,212700,03,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,164900,01,9999,99,63,
STATSNZ:CEN23_ECI_017(1.0),2023,109003,03,9999,99,123,
STATSNZ:CEN23_ECI_017(1.0),2023,324700,02,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,349700,19,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,214600,04,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,155200,14,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,309000,24,9999,99,582,
STATSNZ:CEN23_ECI_017(1.0),2023,194300,24,9999,99,1968,
STATSNZ:CEN23_ECI_017(1.0),2023,239600,02,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,127100,04,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,063,13,9999,99,99,
STATSNZ:CEN23_ECI_017(1.0),2023,149300,21,9999,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,130902,16,9999,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,128800,07,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,179502,99,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,248400,999,9999,99,3471,
STATSNZ:CEN23_ECI_017(1.0),2023,046,05,9999,99,12690,
STATSNZ:CEN23_ECI_017(1.0),2023,308000,03,9999,99,129,
STATSNZ:CEN23_ECI_017(1.0),2023,141400,22,9999,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,100200,18,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,034,22,9999,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,180700,21,9999,99,51,
STATSNZ:CEN23_ECI_017(1.0),2023,119500,08,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,171700,24,9999,99,1143,
STATSNZ:CEN23_ECI_017(1.0),2023,110800,05,9999,99,108,
STATSNZ:CEN23_ECI_017(1.0),2023,350401,08,9999,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,181301,07,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,151000,22,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,319400,20,9999,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,253800,20,9999,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,142101,23,9999,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,138302,13,9999,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,150400,777,9999,99,4074,
STATSNZ:CEN23_ECI_017(1.0),2023,211600,02,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,228901,22,9999,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,073,05,9999,99,2994,
STATSNZ:CEN23_ECI_017(1.0),2023,201,07,9999,99,681,
STATSNZ:CEN23_ECI_017(1.0),2023,156700,25,9999,99,201,
STATSNZ:CEN23_ECI_017(1.0),2023,101400,08,9999,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,217601,16,9999,99,15,
