DATAFLOW,CEN23_YEAR_001,CEN23_GEO_002,CEN23_REA_003,CEN23_ETH_003,CEN23_GEN_002,OBS_VALUE,OBS_STATUS
STATSNZ:CEN23_ECI_017(1.0),2023,255000,999,4,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,139900,999,361,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,308700,999,5,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,148102,999,421,99,543,
STATSNZ:CEN23_ECI_017(1.0),2023,173801,999,431,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,315500,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,226200,999,300,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,053,999,1,99,42450,
STATSNZ:CEN23_ECI_017(1.0),2023,157600,999,6,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,356800,999,371,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,357300,999,122,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,231400,999,122,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,342700,999,6,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,360000,999,511,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,353100,999,441,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,251100,999,421,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,184700,999,111,99,258,
STATSNZ:CEN23_ECI_017(1.0),2023,05,999,443,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,141102,999,412,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,169000,999,361,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,200800,999,5,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,216900,999,1,99,1920,
STATSNZ:CEN23_ECI_017(1.0),2023,188200,999,129,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,190902,999,442,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,145800,999,4,99,777,
STATSNZ:CEN23_ECI_017(1.0),2023,209800,999,126,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,167000,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,220001,999,431,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,239801,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,316700,999,411,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,176400,999,441,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,190400,999,129,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,162800,999,9999,99,1914,
STATSNZ:CEN23_ECI_017(1.0),2023,206300,999,443,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,234001,999,400,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,230600,999,444,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,165700,999,371,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,324800,999,442,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,321600,999,400,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,311800,999,414,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,335702,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,137202,999,443,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,06,999,321,99,3576,
STATSNZ:CEN23_ECI_017(1.0),2023,245200,999,412,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,321400,999,127,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,148000,999,123,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,111601,999,4,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,191001,999,125,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,112001,999,311,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,253800,999,341,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,105001,999,121,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,348801,999,371,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,185700,999,331,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,182500,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,254100,999,125,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,116401,999,126,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,197800,999,311,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,171601,999,331,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,236500,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,151900,999,100,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,189101,999,1,99,1605,
STATSNZ:CEN23_ECI_017(1.0),2023,355500,999,7777,99,2550,
STATSNZ:CEN23_ECI_017(1.0),2023,344700,999,531,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,355700,999,444,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,359100,999,127,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,123000,999,321,99,231,
STATSNZ:CEN23_ECI_017(1.0),2023,08,999,4,99,19329,
STATSNZ:CEN23_ECI_017(1.0),2023,346800,999,442,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,173600,999,414,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,301800,999,311,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,151500,999,125,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,259700,999,413,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,202,999,442,99,573,
STATSNZ:CEN23_ECI_017(1.0),2023,336001,999,412,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,315901,999,442,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,111400,999,421,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,003,999,100,99,159,
STATSNZ:CEN23_ECI_017(1.0),2023,07617,999,9999,99,78642,
STATSNZ:CEN23_ECI_017(1.0),2023,191101,999,300,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,113000,999,6,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,345300,999,371,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,401,999,413,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,140200,999,2,99,102,
STATSNZ:CEN23_ECI_017(1.0),2023,140700,999,321,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,036,999,341,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,153000,999,411,99,54,
STATSNZ:CEN23_ECI_017(1.0),2023,317600,999,321,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,317100,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,198100,999,521,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,322900,999,431,99,372,
STATSNZ:CEN23_ECI_017(1.0),2023,171803,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,356900,999,531,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,257000,999,531,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,259700,999,4,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,142301,999,521,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,203100,999,531,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,174500,999,3,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,211900,999,2,99,213,
STATSNZ:CEN23_ECI_017(1.0),2023,335701,999,5,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,350500,999,100,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,324600,999,341,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,168400,999,111,99,411,
STATSNZ:CEN23_ECI_017(1.0),2023,301101,999,128,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,058,999,111,99,11610,
STATSNZ:CEN23_ECI_017(1.0),2023,169301,999,444,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,137000,999,6,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,237001,999,341,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,186600,999,6,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,175301,999,7777,99,2046,
STATSNZ:CEN23_ECI_017(1.0),2023,319101,999,441,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,124700,999,321,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,198900,999,4,99,216,
STATSNZ:CEN23_ECI_017(1.0),2023,200900,999,444,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,190400,999,127,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,247501,999,442,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,337700,999,400,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,154400,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,148000,999,128,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,355100,999,411,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,329002,999,444,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,248200,999,7777,99,264,
STATSNZ:CEN23_ECI_017(1.0),2023,337800,999,431,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,338600,999,414,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,113300,999,121,99,96,
STATSNZ:CEN23_ECI_017(1.0),2023,259900,999,361,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,217201,999,300,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,306801,999,414,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,345100,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,164800,999,2,99,417,
STATSNZ:CEN23_ECI_017(1.0),2023,300,999,300,99,123,
STATSNZ:CEN23_ECI_017(1.0),2023,233200,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,04,999,371,99,1302,
STATSNZ:CEN23_ECI_017(1.0),2023,237401,999,361,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,320200,999,411,99,90,
STATSNZ:CEN23_ECI_017(1.0),2023,341600,999,1,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,121901,999,444,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,346901,999,129,99,90,
STATSNZ:CEN23_ECI_017(1.0),2023,200800,999,521,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,172100,999,371,99,36,
STATSNZ:CEN23_ECI_017(1.0),2023,147002,999,531,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,332801,999,361,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,069,999,5,99,213,
STATSNZ:CEN23_ECI_017(1.0),2023,351100,999,6,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,248101,999,411,99,174,
STATSNZ:CEN23_ECI_017(1.0),2023,075,999,5,99,714,
STATSNZ:CEN23_ECI_017(1.0),2023,100,999,2,99,72612,
STATSNZ:CEN23_ECI_017(1.0),2023,213300,999,5,99,51,
STATSNZ:CEN23_ECI_017(1.0),2023,200700,999,128,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,324700,999,413,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,118501,999,311,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,320400,999,2,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,145600,999,311,99,258,
STATSNZ:CEN23_ECI_017(1.0),2023,187300,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,157200,999,5,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,062,999,111,99,60699,
STATSNZ:CEN23_ECI_017(1.0),2023,247700,999,6,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,169800,999,4,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,185000,999,412,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,217501,999,126,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,219200,999,1,99,864,
STATSNZ:CEN23_ECI_017(1.0),2023,136002,999,2,99,57,
STATSNZ:CEN23_ECI_017(1.0),2023,219100,999,129,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,311401,999,421,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,247000,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,206601,999,414,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,117900,999,129,99,303,
STATSNZ:CEN23_ECI_017(1.0),2023,167700,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,363800,999,400,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,325302,999,4,99,771,
STATSNZ:CEN23_ECI_017(1.0),2023,100100,999,412,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,254401,999,371,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,363500,999,351,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,239401,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,210000,999,6,99,48,
STATSNZ:CEN23_ECI_017(1.0),2023,354200,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,163302,999,410,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,338700,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,175501,999,9999,99,3495,
STATSNZ:CEN23_ECI_017(1.0),2023,357400,999,2,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,173901,999,413,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,062,999,125,99,42,
STATSNZ:CEN23_ECI_017(1.0),2023,322600,999,121,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,300301,999,5,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,118200,999,100,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,214400,999,361,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,321200,999,311,99,48,
STATSNZ:CEN23_ECI_017(1.0),2023,255000,999,421,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,350201,999,410,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,214800,999,400,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,304200,999,511,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,142400,999,2,99,114,
STATSNZ:CEN23_ECI_017(1.0),2023,179501,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,190400,999,412,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,152600,999,412,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,167600,999,311,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,353900,999,128,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,242000,999,3,99,252,
STATSNZ:CEN23_ECI_017(1.0),2023,228600,999,4,99,66,
STATSNZ:CEN23_ECI_017(1.0),2023,191801,999,361,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,057,999,442,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,242600,999,127,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,152101,999,3,99,1851,
STATSNZ:CEN23_ECI_017(1.0),2023,186000,999,441,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,363001,999,321,99,75,
STATSNZ:CEN23_ECI_017(1.0),2023,148401,999,127,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,223701,999,351,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,102,999,127,99,2040,
STATSNZ:CEN23_ECI_017(1.0),2023,204600,999,411,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,307100,999,431,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,301101,999,521,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,128601,999,128,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,244600,999,100,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,150000,999,2,99,654,
STATSNZ:CEN23_ECI_017(1.0),2023,206000,999,2,99,1860,
STATSNZ:CEN23_ECI_017(1.0),2023,333700,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,207900,999,121,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,241000,999,129,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,248200,999,361,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,302,999,511,99,690,
STATSNZ:CEN23_ECI_017(1.0),2023,08,999,123,99,135,
STATSNZ:CEN23_ECI_017(1.0),2023,308700,999,431,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,109600,999,111,99,1044,
STATSNZ:CEN23_ECI_017(1.0),2023,256800,999,122,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,300601,999,129,99,48,
STATSNZ:CEN23_ECI_017(1.0),2023,311900,999,7777,99,645,
STATSNZ:CEN23_ECI_017(1.0),2023,218500,999,442,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,356000,999,443,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,178600,999,7777,99,1305,
STATSNZ:CEN23_ECI_017(1.0),2023,185100,999,321,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,117300,999,411,99,57,
STATSNZ:CEN23_ECI_017(1.0),2023,145400,999,341,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,321800,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,252600,999,400,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,141201,999,124,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,352200,999,441,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,126000,999,125,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,182000,999,521,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,326200,999,531,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,216600,999,411,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,353400,999,321,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,188400,999,5,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,204500,999,126,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,245500,999,511,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,109101,999,400,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,334601,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,243100,999,431,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,211701,999,413,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,317701,999,442,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,302101,999,122,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,321800,999,371,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,361000,999,122,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,320100,999,511,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,155801,999,300,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,200401,999,100,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,348901,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,167700,999,331,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,101600,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,131000,999,2,99,435,
STATSNZ:CEN23_ECI_017(1.0),2023,244700,999,3,99,297,
STATSNZ:CEN23_ECI_017(1.0),2023,125800,999,431,99,180,
STATSNZ:CEN23_ECI_017(1.0),2023,337301,999,6,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,178701,999,413,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,205500,999,4,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,174300,999,441,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,114400,999,125,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,126401,999,441,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,160902,999,123,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,226900,999,2,99,777,
STATSNZ:CEN23_ECI_017(1.0),2023,226601,999,400,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,192400,999,361,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,143400,999,421,99,426,
STATSNZ:CEN23_ECI_017(1.0),2023,251601,999,413,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,128901,999,351,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,116500,999,121,99,84,
STATSNZ:CEN23_ECI_017(1.0),2023,123000,999,126,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,256100,999,371,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,248102,999,121,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,235600,999,411,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,168101,999,129,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,249702,999,7777,99,2877,
STATSNZ:CEN23_ECI_017(1.0),2023,308500,999,531,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,124200,999,125,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,232702,999,341,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,168901,999,341,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,175100,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,346901,999,321,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,144500,999,321,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,109003,999,127,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,181900,999,5,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,058,999,6,99,249,
STATSNZ:CEN23_ECI_017(1.0),2023,226400,999,414,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,195800,999,9999,99,3354,
STATSNZ:CEN23_ECI_017(1.0),2023,150200,999,414,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,106000,999,3,99,105,
STATSNZ:CEN23_ECI_017(1.0),2023,319600,999,7777,99,3246,
STATSNZ:CEN23_ECI_017(1.0),2023,343600,999,511,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,314702,999,125,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,129000,999,414,99,66,
STATSNZ:CEN23_ECI_017(1.0),2023,220800,999,3,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,316100,999,7777,99,2115,
STATSNZ:CEN23_ECI_017(1.0),2023,117002,999,111,99,465,
STATSNZ:CEN23_ECI_017(1.0),2023,132501,999,128,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,356200,999,341,99,6,
STATSNZ:CEN23_ECI_017(1.0),2023,120701,999,111,99,1569,
STATSNZ:CEN23_ECI_017(1.0),2023,149800,999,521,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,118200,999,531,99,18,
STATSNZ:CEN23_ECI_017(1.0),2023,333500,999,1,99,570,
STATSNZ:CEN23_ECI_017(1.0),2023,352100,999,351,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,301704,999,411,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,223701,999,421,99,45,
STATSNZ:CEN23_ECI_017(1.0),2023,136900,999,521,99,33,
STATSNZ:CEN23_ECI_017(1.0),2023,140500,999,414,99,27,
STATSNZ:CEN23_ECI_017(1.0),2023,121100,999,100,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,238100,999,361,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,216700,999,311,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,156000,999,531,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,259700,999,111,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,222500,999,311,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,131100,999,2,99,564,
STATSNZ:CEN23_ECI_017(1.0),2023,247400,999,531,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,346300,999,126,99,,c
STATSNZ:CEN23_ECI_017(1.0),2023,234400,999,431,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,181200,999,111,99,1701,
STATSNZ:CEN23_ECI_017(1.0),2023,137100,999,400,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,163901,999,443,99,30,
STATSNZ:CEN23_ECI_017(1.0),2023,327400,999,7777,99,3003,
STATSNZ:CEN23_ECI_017(1.0),2023,361900,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,189102,999,341,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,112902,999,2,99,84,
STATSNZ:CEN23_ECI_017(1.0),2023,306301,999,410,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,249600,999,511,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,357501,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,346800,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,174400,999,531,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,171803,999,9,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,154400,999,511,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,357700,999,121,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,198200,999,2,99,606,
STATSNZ:CEN23_ECI_017(1.0),2023,172001,999,7777,99,2634,
STATSNZ:CEN23_ECI_017(1.0),2023,309201,999,371,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,177000,999,413,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,340100,999,111,99,1443,
STATSNZ:CEN23_ECI_017(1.0),2023,111700,999,531,99,15,
STATSNZ:CEN23_ECI_017(1.0),2023,229800,999,122,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,191101,999,351,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,140601,999,123,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,108000,999,2,99,357,
STATSNZ:CEN23_ECI_017(1.0),2023,305800,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,237800,999,3,99,234,
STATSNZ:CEN23_ECI_017(1.0),2023,170501,999,431,99,582,
STATSNZ:CEN23_ECI_017(1.0),2023,139700,999,371,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,237401,999,413,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,252900,999,5,99,93,
STATSNZ:CEN23_ECI_017(1.0),2023,211600,999,442,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,9999,999,413,99,14157,
STATSNZ:CEN23_ECI_017(1.0),2023,163200,999,341,99,69,
STATSNZ:CEN23_ECI_017(1.0),2023,245100,999,413,99,21,
STATSNZ:CEN23_ECI_017(1.0),2023,310801,999,127,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,332801,999,6,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,212000,999,351,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,301200,999,413,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,333201,999,341,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,230600,999,125,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,353100,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,257100,999,341,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,211500,999,411,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,330900,999,2,99,156,
STATSNZ:CEN23_ECI_017(1.0),2023,115501,999,321,99,12,
STATSNZ:CEN23_ECI_017(1.0),2023,160300,999,444,99,24,
STATSNZ:CEN23_ECI_017(1.0),2023,150000,999,122,99,3,
STATSNZ:CEN23_ECI_017(1.0),2023,103200,999,124,99,0,
STATSNZ:CEN23_ECI_017(1.0),2023,999,999,111,99,39,
STATSNZ:CEN23_ECI_017(1.0),2023,241900,999,511,99,9,
STATSNZ:CEN23_ECI_017(1.0),2023,017,999,412,99,132,
STATSNZ:CEN23_ECI_017(1.0),2023,340900,999,311,99,,c
